epoch	reward	protected_cells	budget_left	time_last_protect	running_reward	avg_cost	extant_sp	extant_sp_value	extant_sp_pd	coeff_0	coeff_1	coeff_2	coeff_3	coeff_4	coeff_5	coeff_6	coeff_7	coeff_8	coeff_9	coeff_10	coeff_11	coeff_12	coeff_13	coeff_14	coeff_15	coeff_16	coeff_17	coeff_18	coeff_19	coeff_20	coeff_21	coeff_22	coeff_23	coeff_24	coeff_25	coeff_26	coeff_27	coeff_28	coeff_29	threshold_0
411	-50.666666666666664	170.83333333333334	5.011731326885339	11.166666666666666	-57.11801610147457	7.929362522918754	0.8986666666666667	0.79629297909117	0.9489648643481517	20.55251374951635	21.78185916633594	21.157317400894886	44.625647915090106	54.277314731675276	-1.58879612614972	-43.81153579594686	-13.884832345011947	32.726442533089546	7.510639250365509	-7.185075181390351	-41.22429828716122	-25.603514900027417	15.067707225671304	39.062775047904694	-0.7482175859385204	-41.7927263483401	4.306338232057192	-35.35566376231711	-5.816569266864973	9.254519246761037	39.418662787666065	11.044697000232864	-2.425824843722165	-36.063764360214904	-22.98331141128949	27.422604717022793	-0.14953347750467028	11.179302733095922	10.92858834112584	0.20968164785709958
412	-54.0	170.83333333333334	5.253373326378232	11.166666666666666	-56.33851207610593	8.432122040825002	0.892	0.9104462632251953	0.9477788909289392	20.617900955409738	21.9134785907946	21.192294124059273	44.597701349015814	54.21493779382315	-1.6965959753000726	-43.59656940682849	-13.74106502814744	32.85808732973509	7.451242351227884	-7.092042184142823	-41.03858855366581	-25.939205227932497	15.149569642292203	38.81876947011888	-0.620067996259566	-41.684108912977905	4.170161114509759	-35.42046411102275	-5.905794128248453	9.420107261200723	39.0243107911899	11.013850753323364	-2.565524462253262	-36.197936628382465	-23.150240980644096	27.575075073097047	-0.1862541470362951	11.408530082422699	11.102588180379042	0.20384719898813283
413	-58.0	175.0	4.563893949438995	10.0	-56.753884057079446	7.994826601377928	0.8839999999999999	0.932292100045505	0.9403509634594664	20.882311213020774	21.64562304796429	21.339501204666863	44.256726338870735	54.271905994314295	-1.6127875688213216	-43.42382374476921	-13.737054758634574	32.8432026253883	7.514859955497483	-7.09129175795881	-41.00576553201978	-25.892613791122702	14.86643549598082	38.74219530786354	-0.4667628658857387	-41.99773005735158	4.0096428782780364	-35.583645970291265	-5.87976236811702	9.10362250851641	38.99452040008923	11.104869397092294	-2.504490902684052	-36.119102887740276	-23.21496297288089	27.62702835910587	-0.04661794510494616	11.227831109839464	10.80796325811627	0.20097890853103095
414	-56.166666666666664	162.5	7.638925651369758	9.333333333333334	-56.607079709476245	8.811127144989696	0.8876666666666666	0.8706713532165048	0.9512492976500674	20.88292453177348	21.269395150524186	21.187574484878304	44.46098608847427	54.214968392588275	-1.5181521035918424	-43.173334043087785	-13.703162916634389	32.96149290115666	7.333852600536828	-7.1139196233367805	-40.999450204049886	-25.874018208726607	14.841084431377281	38.74625745732172	-0.4549263292686242	-41.951502923128864	4.099871038476283	-35.247588363371676	-5.980250539285559	9.13663952440905	38.987918714721204	11.266460093540742	-2.7936768316511182	-36.154321335615144	-23.12186432451443	27.769448425245834	-0.06195365583630606	11.335943019802762	10.830092809533843	0.20022050474146735
415	-57.0	158.33333333333334	9.093421066537333	8.333333333333334	-56.705309782107186	8.359852382534447	0.8860000000000001	0.7448912211219846	0.9464584523669995	20.705484000123814	21.510310687177114	20.73408835141686	44.457767798283314	54.36559266183572	-1.6596086488330337	-43.43951806255015	-13.561150472736546	33.0586085968467	7.818256249132174	-7.39145709294448	-41.25309287485721	-25.516808583344282	14.484267352498103	38.72124500772906	-0.38148098073595743	-42.06610826817547	4.83584565785042	-35.111005886619495	-6.147231894084235	9.243150539864393	38.921962754009286	11.27938068602087	-2.653037359359492	-35.77757139247843	-23.237184259906915	27.930646340100395	0.36961901671542835	11.041564420827514	11.13059643994163	0.2042960549255576
416	-55.666666666666664	158.33333333333334	8.35113680629788	8.333333333333334	-56.445649003247055	8.374378476482319	0.8886666666666666	0.8149676927567645	0.9442253890738358	20.893914574042164	21.297839940423202	21.219354543562204	44.53621939883175	54.239280241443375	-1.6507854234657404	-43.38984308244875	-13.23199664010481	33.36690259743412	7.520779873062933	-7.315960093153458	-41.15728397819166	-25.87092720014865	14.52485861254119	38.544209407769	-0.23780090082496277	-42.103445597600654	4.904530060549908	-35.18543957853922	-5.978435552106411	9.239673342086684	39.00519054592021	11.200102101167378	-2.463241021739235	-36.05751384290531	-23.833220200129652	27.874943192607585	0.4903231984544271	10.865676888748592	10.76719406051463	0.21387971738394643
417	-64.5	162.5	4.7102598433411025	10.0	-58.45923675243529	8.57027271029712	0.871	0.7470228449404493	0.9394072928711493	21.09706932505418	21.274953297067732	21.008433915674694	44.22133546672217	53.6397880744163	-1.365184351800251	-43.52170246989984	-13.085083407408627	33.46300766337022	7.557532137532807	-7.3038103893943624	-41.17326456444074	-26.12994688202687	14.795079372852081	38.56964158643484	0.006205072964471786	-42.21129691785327	5.247123108204994	-35.05073179282332	-5.656231095273263	9.125695331785485	39.16964141334451	11.098396446541491	-2.20458247047689	-35.966790507748634	-24.018498922201346	28.032942011712432	0.45592838168001826	10.981205355003198	10.67103470235553	0.20768333613544773
418	-51.833333333333336	162.5	6.828090233260348	9.333333333333334	-56.8027608976598	7.413532272159146	0.8963333333333333	0.9569369517590163	0.9461364964663727	20.946497905692198	20.614821696422098	20.916700636913365	44.25372922472778	53.24588986927185	-1.3305529138706547	-43.392921870356844	-12.990347487645023	33.4428370441932	8.074040002300608	-7.584282774761426	-40.963399307160216	-26.232329529202822	14.607552516104334	38.40466362192321	-0.10101254007324621	-41.76952899674291	5.4953459099076545	-35.046724545529784	-5.44468421970283	9.387890657903952	38.773634917403584	10.89605858280824	-2.123190968605779	-35.69515548638658	-23.837670863141412	27.795988326339113	0.6898996143036544	10.906679552963878	10.919361564012988	0.20905275560235617
419	-55.833333333333336	166.66666666666666	5.637882649991146	9.333333333333334	-56.56040400657819	8.460179563170987	0.8883333333333333	0.8907345124247158	0.9475012884792348	21.156462109254708	20.387135644022617	20.57881930680422	44.10296747736543	53.249487902932216	-1.5405170584362802	-43.41357626219875	-12.844393568800601	33.65080493439644	8.238137706112166	-7.724790100542432	-41.138338537063	-26.218459500887175	14.701167929468182	38.18606602335715	-0.3223643045530048	-41.766597255626884	5.46822584778422	-34.91053831678394	-5.501322170369771	9.720281347003066	38.70644888363815	10.878377008973969	-2.2772597331926017	-35.91222088325088	-23.69572520146643	27.703898340664427	0.6440093865574275	11.18253986524816	11.119938319901756	0.19871003836614937
420	-55.166666666666664	158.33333333333334	7.525487758842757	8.333333333333334	-56.21196967160031	8.435919876277802	0.8896666666666667	0.9035558026721638	0.9491000162771114	20.845690079915897	20.396003895370374	20.545169673949665	44.13827858874132	53.40644195466535	-1.5096883543826825	-43.508892052755925	-12.82307501331204	33.60067357274807	7.9546079276017965	-7.9168167418056425	-41.062507661695186	-26.256772085741225	14.734055019772189	38.14558198924217	-0.357918901514632	-41.8367965031612	5.42369988300168	-34.92757240495927	-5.38830977813761	9.372771208696873	38.4719185897819	10.765077956369682	-2.2700230685384803	-36.00787258417067	-23.737732772263044	27.792767410313395	0.5978735677491555	11.211946534628993	11.209878586102384	0.19822335015898318
421	-52.333333333333336	170.83333333333334	5.730199404918674	9.0	-55.242310587033565	7.471569114549685	0.8953333333333334	0.8692999467399224	0.9448379250908321	20.825373101504706	20.70663081131632	20.65180489157815	44.04163498299458	53.127412615603355	-1.6288434373596328	-43.52602617518829	-12.85607477657285	33.69344259192347	7.992481651986768	-7.70802438133228	-41.06602047385754	-26.30342355610458	14.6472101321861	38.04276890134088	-0.43975252195559805	-41.600425664794955	5.379216798276851	-35.06922375869506	-5.2495157700618655	9.128947804003348	38.51260299488407	10.669051139962574	-2.2693993833420825	-35.98236816551194	-23.836627642922522	27.70221909471204	0.6146081068721375	11.184641837930908	11.10755008298905	0.1894967845370521
422	-55.166666666666664	175.0	7.382840153788053	9.5	-55.22339960694184	7.480391466700446	0.8896666666666667	0.885088339078175	0.9474929985767151	20.83543988461044	20.460157874560505	21.118759519431627	44.067240994430236	52.85497994040281	-1.5377914654153204	-43.48077245555554	-12.585768289659168	33.72526002619006	7.963490694230117	-7.704877048651282	-41.45140656353127	-26.07441394689119	14.566002835132785	37.89457593248659	-0.6467246284988033	-41.44804501891681	5.3197451397580515	-34.98674177461703	-5.213125009598953	9.520775930843685	38.55843987270492	10.57983652071303	-1.8375347452212962	-36.126863858560206	-23.382905442697506	27.26694072984558	0.7743538256145681	11.374332095912987	11.431570498187886	0.18298062299107176
423	-51.166666666666664	175.0	4.983249997393915	9.0	-54.20921637187305	8.455049052017014	0.8976666666666667	0.9346167925869269	0.9474233410061371	21.409468261785513	20.84193890991263	21.118692955889415	43.904736927980224	52.84466198111141	-1.1064861661659706	-43.48635982926211	-12.515979766698383	33.61112789129103	8.317918127394487	-7.826516455027372	-41.397047602251895	-25.347807783132335	14.661785354269432	38.20988569181494	-0.5228741067211905	-41.45004560151317	5.4523562879627265	-35.14427358043303	-5.201307688145391	9.19452735991432	38.64835964368605	10.426146927249444	-2.059018284023433	-35.587408317718015	-22.887126919977767	27.483598228719934	0.5227554874163753	11.31629671192307	11.710474696512126	0.1897203710800832
424	-67.33333333333333	162.5	6.2698842018807355	9.0	-57.49024561223811	8.440532047537504	0.8653333333333334	0.9262753077611321	0.9385783529000387	21.582175729390872	21.611793912605446	21.50164938819671	42.99992960052408	52.9787058646851	-1.7983484498077595	-43.74020356345276	-12.255438487010306	33.67119851806746	7.973171221207611	-7.451818319018994	-42.376558242177836	-25.42639173836301	15.08649789343767	38.26909217207359	0.10269783823834788	-42.13943086978869	5.445376021375757	-35.12419912149506	-4.262670098384977	9.321043077908413	38.63802195633307	11.0511665852021	-2.051371897709851	-36.320073586524686	-23.0552505142701	27.900132829419192	0.9117679115047242	11.721657094066872	11.450441141234826	0.1926676905140042
425	-62.166666666666664	158.33333333333334	6.951607455761457	8.5	-58.65935087584525	8.69248877475163	0.8756666666666667	0.9398017545459657	0.9411632500976289	21.38535794200136	21.68592182021615	21.43882588791664	43.06565406611455	52.95868593747789	-1.6644473254707508	-43.78363983363482	-12.252950055516273	33.57843343348508	7.748523373383261	-7.488821493790692	-42.45949677059431	-25.426054275349376	15.221217188094213	38.139738466194714	0.14081156624953442	-42.3309231943665	5.442420559263215	-35.35315834372973	-4.425408194672808	9.279564341512913	38.63337688662356	11.056581889111678	-2.177040186654118	-36.174380150284534	-23.108279199575435	27.80719006065838	0.8581910692982228	11.724531586224241	11.412974725658268	0.1983777129988482
426	-60.666666666666664	166.66666666666666	5.711986095358081	10.0	-59.161179823550604	8.344091357344151	0.8786666666666666	0.8710434337196832	0.9433049815085783	21.586407031730587	21.676006715981433	21.590354898852343	43.024272325950676	52.753117468079424	-1.6152179230342143	-43.85027466102664	-12.12534506058703	33.58302936715438	7.609488199815574	-7.321013410855991	-42.28666280297463	-25.231852923073102	15.366632694285375	38.05344774613593	0.3906517389746822	-42.19938841120843	5.418362577214848	-35.44581679834911	-4.575661813169128	9.22431931874263	38.817059986005866	11.269629308211886	-2.0591894065895975	-35.94201752498505	-23.00068118421545	27.964238764508536	0.7947412812220211	11.793694720547377	11.643395828866366	0.20161380319446387
427	-63.666666666666664	175.0	4.5909565819285945	9.333333333333334	-60.287551534329616	7.223926615943292	0.8726666666666666	0.8764064709381382	0.9358484289482405	21.561095401065106	21.489102983786488	21.454941404967276	42.938011834646204	52.56178046475144	-1.6151129083071922	-43.917427469249176	-12.123512051208566	33.67111062742278	7.893865652504744	-7.35623111628492	-42.456418294550325	-25.337708154385865	15.301339965506152	38.13521484972464	0.4538418793060473	-42.437301776292294	5.198574478607849	-35.73115766617166	-4.4748337507994105	9.116133205366452	39.10234484990338	11.234477764940761	-1.9275907045930618	-36.01670345979674	-23.276357023727808	28.01577109147445	0.6830727868705068	11.606735088884264	11.582289150443303	0.19887019909489237
428	-49.666666666666664	170.83333333333334	6.776265647551163	9.0	-57.632330317413874	8.513295606952404	0.9006666666666668	0.8372558087289569	0.9503893426109915	21.674543481994714	21.473866197608046	21.728013791117203	43.27703980797802	52.930066623045214	-1.819040580621511	-44.35730319158894	-11.926698700558445	33.83098436609469	7.666316063078278	-7.292838971188065	-42.45378190930808	-25.621130727107886	15.50003379969179	38.10872331798409	0.8279820252991092	-42.230340247987485	4.942435251213939	-35.71854967623346	-4.769518766453814	9.294977466545198	38.90480623710542	11.029728881740672	-1.7412706878401227	-36.10737908317901	-23.33393969545983	28.056985877570305	0.5703787446266092	11.229852298230215	11.953635907159478	0.1962215873421158
429	-59.666666666666664	166.66666666666666	6.632540600914933	8.833333333333334	-58.14091440472707	8.33358015453345	0.8806666666666666	0.8825645464034384	0.9441928924537776	21.635379223764527	21.42454017536603	21.87210876959193	43.62958377918775	52.91797180983987	-1.7324259792170678	-43.84160123587396	-12.040784672868073	34.075726306899554	7.918640353336579	-7.169416897484125	-42.62367547487693	-25.48042460030915	15.606417454063141	37.974619164781764	0.8452033832649661	-42.341928448548515	4.775629845642662	-35.709511901273686	-4.891243349053624	9.152951573808352	38.95694023742699	10.986960518578718	-1.8748774396637522	-36.23482690587204	-23.08512064869085	28.234953932236852	0.7331355944634672	11.362573279718223	12.06389270432391	0.18910979008592713
430	-59.5	166.66666666666666	6.03548495535254	9.5	-58.4806858035453	8.291138065536591	0.8810000000000001	0.9125118032204922	0.9385763489523614	21.65633923149058	21.227249780590856	21.937643423099413	43.820022774624285	52.56894435500145	-2.3582342086557713	-43.82441038544055	-12.18050299465071	34.338528100311656	7.548091932822654	-7.159180871959277	-42.14714918874469	-25.975495309870254	15.592896775111615	38.132078697034046	0.7664768892114122	-42.112534064730475	4.528842876175844	-35.842989567791115	-5.015666709566803	9.075899713371994	38.36708840890187	11.177956216170658	-1.5550360301293664	-36.15951775188886	-22.741095694618	28.577576979285304	0.9271990920080895	11.121943935727092	12.150345860492852	0.1822054083603028
431	-59.0	166.66666666666666	6.706105858655721	8.833333333333334	-58.610514352658974	9.969258336061385	0.8820000000000001	0.8732412973973954	0.939890181087514	21.557230132611664	20.9430439588459	21.496148916791547	44.032008847844715	52.19771615021005	-3.0322375310279046	-43.19353111325698	-12.316330456980062	33.93537295260295	7.441037506267119	-7.5363706453711625	-41.93594745596413	-25.916226356374704	15.31621936247817	38.10321145174555	0.7330539832523615	-42.19650427676137	5.065526052819752	-36.021726678739036	-5.226179123171814	8.981940592168977	38.22677138996185	11.750373927085423	-1.331515871571086	-36.44469265541175	-22.749657605201698	28.45194928514969	1.3541914806225506	11.574134411678738	12.527956433783812	0.19145528991370328
432	-57.833333333333336	162.5	6.838867302470068	8.5	-58.416219097827565	9.627334312059475	0.8843333333333332	0.9342106542159252	0.9451758680665346	21.733749145614034	21.210159756991608	21.327541556414293	44.026277129693284	52.05669807753764	-2.832509627598903	-42.763151055530784	-12.345604461269897	34.13627539448084	7.484292838507371	-7.574553621084945	-42.369741934858446	-25.851591238426145	15.180700272031368	38.174159671634115	0.6369210105161718	-42.15538836770418	4.934130558281056	-36.238913183964925	-5.285077470277605	9.080962703020907	37.79009554882793	11.497608194649615	-1.0562993715535007	-36.17951755944321	-22.691473436206202	28.280124469969316	1.6018340779603006	11.353076897925703	12.537600913132342	0.19037901999107085
433	-65.83333333333333	170.83333333333334	5.542602320257129	10.333333333333334	-60.27049765670401	8.95611132257159	0.8683333333333332	0.846367280882571	0.9325875702842215	21.473832534367794	21.412729247703002	20.905286698118523	44.03042079163526	52.26044563796016	-3.14211381148147	-42.73083935970283	-12.684175972026324	34.21734566828624	7.603095187388386	-7.775488161836686	-42.30745412524495	-25.78487937159573	15.263120931867705	38.676192731754284	0.4439791636546312	-42.047719849230575	5.015201306196241	-36.06282217164694	-5.382623360938644	9.024981118166625	37.59526651966025	11.791692889263512	-0.8727014569743821	-36.38946749535939	-22.726267606766257	28.254166909181457	1.4183971133367064	11.261457738241173	12.757519560431533	0.18465100714198562
434	-55.833333333333336	158.33333333333334	7.6373344740552005	8.333333333333334	-59.16120657586134	9.600541023753891	0.8883333333333333	0.8952143386130764	0.9459097657316602	21.390198582687894	21.275437951031694	20.673015329594193	43.90460046583547	52.54341679456855	-3.2408412711546473	-42.655254969787926	-12.598005743736218	34.33250982326002	7.73271092290137	-7.860015885686421	-42.38659087218224	-25.916683967532798	15.055894874926597	38.59501960268666	0.567094063714435	-42.13256040141939	4.773770766853789	-36.02461822951268	-5.251051955516616	9.085773799251895	37.48880916790743	11.828187140314876	-0.9288946008474083	-36.41400616609533	-22.92904399341567	28.208659072306844	1.494271807359214	11.316419731614479	12.626987447211977	0.18573498030234759
435	-59.333333333333336	166.66666666666666	7.085294591987407	8.833333333333334	-59.20423826522934	7.742930652929963	0.8813333333333334	0.8343827270078127	0.9406195965072942	21.97938810234319	21.235820584200855	20.792083565903173	43.88630324281758	52.351654398776496	-3.048439447058922	-42.7789306536484	-12.75209750736071	34.35642696738442	7.926932902255198	-7.616409394031729	-42.22986660007885	-26.100682021678878	15.959222840160288	38.1541351082772	0.563053389370749	-42.69713165150977	4.505535681109469	-35.819729022231044	-5.085334648612864	8.99292569764151	36.90250341979348	11.510977730646834	-1.085380731387543	-36.156984803088214	-22.95130308045309	27.65379439177093	2.129905280396379	11.390566352682383	12.748289484066643	0.1865413422041735
436	-59.166666666666664	162.5	6.9477697893351715	8.666666666666666	-59.19484536558867	8.255028094520398	0.8816666666666667	0.8078289823481577	0.9398992675147807	22.096497638968277	21.14167642997663	20.53321669336993	43.915919530506095	52.661806538793215	-3.0003755247410258	-42.5042220380133	-12.655781106566716	34.09324839374664	7.849891002533481	-7.657079556861844	-42.38026068152495	-26.21682071188652	16.03878225973938	38.16343156409589	0.6298796526375217	-42.77553578916279	4.43503975119659	-36.01049171295778	-5.4494941010814095	8.74632176277287	36.949389750075284	11.750446664632253	-0.8395302216492122	-35.95489222155605	-22.84447795139729	27.48918483926863	2.3171844865573	11.918168584022373	13.051420909151597	0.1829719052632736
437	-59.666666666666664	162.5	8.42879402415825	8.5	-59.31280069085817	7.720355973834337	0.8806666666666668	0.8965257034978259	0.9426389933739848	22.341689882439397	20.97843041805865	20.6807658178384	43.77795983033005	52.642651232969286	-2.5935857481830937	-42.3109920199051	-12.872949382328114	33.97120444700281	7.598307843752815	-7.443705086001004	-42.260557488384975	-26.567964171821774	15.92429704119745	38.56295469130301	0.3731729620108103	-42.885635149332366	4.337770069703117	-35.781569397234534	-5.243884001873499	8.771262535280819	37.06049141938167	11.767936095030068	-0.9613429868643842	-35.85846324954172	-23.046693076958988	27.31355430472864	2.531483852175283	11.99160849390216	13.088345017508432	0.18015163988000074
438	-59.0	162.5	6.771342674728898	8.5	-59.23460051814362	8.156140751927188	0.882	0.8450570968178184	0.9443535128303179	22.475308302406805	20.862875654684018	20.818565035068566	43.76498344189844	52.724406864152414	-2.397342210784778	-42.421706635104535	-12.742779494835911	33.88246274856505	7.603397117700418	-7.570683128112152	-42.368352297370265	-26.56968940701807	16.0143765713999	38.605220884718456	0.4924074095416991	-42.93734632224384	4.327236683019667	-35.709603602847956	-5.194049889480914	8.775255715668488	37.195502415586205	11.648998536124845	-0.8907978868438806	-35.93930466381725	-23.118707827081618	27.345706933452746	2.57796063072056	11.932801534047643	13.072210063986175	0.1788511507878041
439	-55.333333333333336	162.5	5.5248259946605565	10.5	-58.25928372194105	9.086716924390831	0.8893333333333334	0.8985019269995868	0.9488584084124593	22.606952421397754	21.289349251160033	20.472394328784894	43.984182802126405	52.710813725969345	-2.592308266357663	-42.56024026893259	-12.983646200104403	34.18760667492886	7.699907403597023	-7.421129887351555	-42.43232264558844	-26.31888725477575	16.13677019601537	38.65347576918775	0.563400975689063	-42.781058700706765	4.315969489590109	-35.52777682181865	-5.204924993348857	8.537935282540495	37.23666582243167	11.303284371327987	-1.0341118905403652	-35.90659779531199	-23.43787400143963	27.7159890864019	2.611781236485525	11.874198215371434	13.309557485311874	0.16749730268044685
440	-59.833333333333336	166.66666666666666	5.119749997844214	8.666666666666666	-58.65279612478913	10.156676543232683	0.8803333333333333	0.8976890863293315	0.9436264702941788	22.984069081524176	21.287743712939747	20.50126123899741	43.7524924843397	52.66627082369791	-2.586123382626669	-42.7460634922545	-13.038761026826496	34.54492799928786	7.4031867523565325	-7.457012675120444	-42.295845796250525	-26.14444092123178	16.102039683567043	38.409172543814016	0.29220381639696974	-42.80971742171814	4.609232226186515	-35.52514057843064	-5.077057407169047	8.452186228240672	36.8548405851985	11.589987087865312	-0.7934660545364811	-36.20386563786812	-23.19237459257456	27.777250833959073	2.579500418830032	12.176937601503573	13.187418242729189	0.16781124861070656
441	-58.166666666666664	175.0	4.5753331314837595	12.0	-58.53126376025851	7.6761353192375745	0.8836666666666667	0.8062722325712883	0.9420783730024942	22.82182394954696	21.504228065856847	20.54057537210933	43.785838570583735	52.457169955839085	-2.5546814880645172	-42.91576355022501	-13.197624038007051	34.488269676815214	7.254345341167117	-7.424761199218732	-42.17456951764534	-26.239948490190358	16.093713535668794	38.3438823989176	0.41787849617264017	-42.836607468861935	4.794034512538328	-35.76386394232708	-5.297274171206757	8.217897306867076	36.866814270521814	11.543765349476327	-0.7712316570758591	-36.148658043988135	-23.438991840334275	27.69661097951128	2.5846291820832077	12.425952851013827	13.21307195441386	0.1711223365959632
442	-62.833333333333336	170.83333333333334	5.844494626390741	11.166666666666666	-59.606781153527216	6.955550169076479	0.8743333333333333	0.8404276442307483	0.9415998745446471	23.0292350553901	21.6647282262022	20.546604827581778	43.857099117129145	52.63289473426009	-2.551664794893706	-42.741957776853816	-13.094176494162394	34.54205946606119	7.3123508163571165	-7.573790790536259	-42.215649266789704	-25.78156770792696	16.299477581261616	38.518356971351366	0.5001663050496259	-42.73899020629568	4.6285554842522805	-35.78585052393925	-5.172013116934471	8.139333753855441	36.666725519500616	11.711942717210336	-0.5933381048940205	-36.281826814655105	-23.421103526231686	27.657003264455934	2.8084790332347045	12.489709730061417	12.841905965812993	0.17096297912316677
443	-58.5	162.5	7.169425792908906	8.5	-59.33008586514541	8.321969913089465	0.883	0.8835735768193818	0.9435554021622163	23.147674195021416	21.746972841215815	20.59479521948473	43.90978985821627	52.58512813527591	-2.602007629560234	-42.45748029775859	-13.10562394840428	34.40599384128262	7.387039245445894	-7.817339057658346	-42.521382242810205	-25.823629464355	16.409781816907355	38.53063730874711	0.4136886305529558	-42.835135209090396	4.5193288827574705	-35.834706219493086	-5.24597513249462	8.056921039180875	36.732508382087325	11.866211997669561	-0.7615262562792223	-36.211395916764054	-23.404733311749204	27.58051164084722	3.0548281470758964	12.772688070975743	12.662133323179475	0.16057593375730433
444	-52.5	162.5	7.879570359669636	8.5	-57.62256439885906	8.55125300216529	0.895	0.9263425988752129	0.9510962918589002	23.503499678629996	22.0610661955285	20.486680367884844	43.43882057263979	52.396153271067284	-2.9414636436464545	-42.772270951862225	-13.05893670475778	34.07757139307957	7.241637883070083	-7.93722811985204	-42.27037635281692	-25.538083105931474	16.286575336698732	38.62422314710994	0.5502147001735789	-43.262017209174665	4.471551824200424	-35.910075211953334	-5.385289062749666	7.83893228584349	36.70836053484079	12.126568922988879	-1.1422509115517983	-36.18294275616088	-23.41981095738326	27.5994968580228	2.630171660283773	12.512926693882532	12.628623731670844	0.14634642968124714
445	-60.5	158.33333333333334	7.983870799185297	8.333333333333334	-58.3419232991443	9.204009559677084	0.879	0.8480175676341187	0.9415627164654032	23.43307704329619	21.844444109344487	20.576733734061346	43.54771193670322	52.42238201445267	-2.7309344342214454	-42.787631910414476	-13.247999690790422	34.263822934138624	7.106236473876245	-8.043836618060123	-42.4519130745348	-25.292804150116616	16.38227087916262	38.42200752058567	0.466384524859187	-43.312300919058224	4.513013584079787	-36.08173354768529	-5.341538697165586	7.831179219474231	37.06697153690097	11.733558551880078	-1.3636302183072058	-36.12483097584527	-23.27824884473658	27.81866116605216	3.2012417319413577	12.276364928117186	12.502353917613812	0.14776335950518427
446	-54.166666666666664	154.16666666666666	6.747020604641359	8.166666666666666	-57.29810914102489	8.24854806078748	0.8916666666666667	0.9390608212245217	0.949337613575853	23.358287992304014	21.705312213602134	20.708797135186074	43.46444418187285	52.34299064424277	-2.8263163981594146	-42.809676685512045	-13.135450364865303	34.37463485588109	7.279997170233096	-8.136848642793428	-42.160392621017635	-25.345478342116476	16.309261833148394	38.45751908917361	0.5300951936582086	-43.03738036590417	4.642009247833151	-35.73524951367669	-5.214342136592646	8.02355608546332	37.00118460513896	11.518830261430153	-1.33306501116122	-35.99475396261835	-23.278620855539007	27.543120538627356	3.343649308970316	12.336112657367849	12.35356387589901	0.15412896939777035
447	-52.833333333333336	162.5	7.496189571629986	8.833333333333334	-56.181915189102	8.80909227137091	0.8943333333333334	0.8782112270975334	0.9486098858518289	23.553498472810976	21.940508352862036	20.737703641860005	43.4484447507527	52.4576411201055	-2.838652993539486	-42.956611814570515	-13.1519673242755	34.489670761755264	7.361706771912722	-8.022517046885701	-42.20955583821458	-25.50140970737833	16.142104599345437	38.59790081055705	0.47666946519505937	-42.907365984702054	4.382243280666467	-35.545594779452216	-5.433959004905394	8.107896417098804	36.86295806002674	11.586387314465272	-0.9339710969159498	-36.12202920859776	-23.213577324862918	27.453814152920412	3.4345269247800636	12.51567530599001	12.271165474184645	0.1613455414019014
448	-56.833333333333336	175.0	5.460458271207519	9.166666666666666	-56.344769725159836	8.06769325737575	0.8863333333333334	0.9008473825392921	0.9486604753681016	23.21955476253738	21.946585034542604	21.108835932228853	43.2347972741612	52.44771084015131	-2.604823204450411	-42.92463740395107	-13.352041726084602	34.62140343724113	7.543697563808974	-8.16107168756964	-42.05883974018618	-25.382637197867147	15.826736901516515	38.64868424863164	0.5885688053084677	-42.778031557231586	4.386816244569156	-35.76340284871565	-5.626953495554785	7.876163894008731	36.697188217649455	11.719377597713722	-1.1172642525449732	-35.74868197769462	-23.21134572919624	27.41184552448313	3.4510386224810183	12.493148493876472	12.598964371308021	0.16233357567167714
449	-51.5	170.83333333333334	5.936052200204876	9.833333333333334	-55.13357729386988	7.418895549966734	0.8970000000000001	0.8712108355950753	0.9519405610750084	23.361035670332242	22.016690811713552	21.306620158340998	43.354931262855935	52.51951134537972	-2.4697121186030815	-42.8848677191558	-13.320281580624421	34.71446054811309	7.615350038000389	-8.003787923189332	-42.060759019743244	-25.314400741185693	15.899219510231013	38.53110112122634	0.4760771195034295	-42.732473416638015	4.45665201960611	-35.85392379510491	-5.647311125111873	8.12729093164381	36.71396485729345	11.67104790745443	-1.1274502477817008	-35.76802049183354	-23.261158590569057	27.30067347984884	3.493420832030923	12.523985035694842	12.801584150823789	0.16538150282958236
450	-55.833333333333336	166.66666666666666	7.706343792482925	8.666666666666666	-55.30851630373574	8.251159250077569	0.8883333333333333	0.8392415437725941	0.9511706033864716	23.483120746102546	21.78501150688281	21.183183169720568	43.15883198347054	52.328520976689774	-2.3908485433648914	-42.714462556226124	-13.185539410501704	34.474484275053385	7.77649066314951	-7.898254015328301	-42.14001742345083	-24.89995471035588	16.23592060841124	38.33244819414308	0.7225408685285347	-43.01757869591965	4.708022397962437	-36.11591163218293	-5.701073967319569	8.253958784738444	36.57008291753347	11.512252294820026	-1.127905344119774	-35.55938303048332	-23.283966062815214	27.51488448145192	3.55969857688112	12.859540514417361	13.01621540967829	0.15443478589959594
